"CHOICE","CAR_TT","TRAIN_TT","SM_TT","CAR_CO","TRAIN_CO","SM_CO","AGE","GA","SM_SEATS","LUGGAGE"
2,182,116,70,52,42,48,4,0,0,1
2,112,116,73,65,38,43,4,0,0,1
2,112,116,70,52,50,52,4,0,0,1
2,112,135,73,84,50,54,4,0,0,1
2,140,116,73,65,42,54,4,0,0,1
2,140,238,174,64,49,53,4,0,0,1
2,182,238,170,104,49,62,4,0,0,1
2,182,238,167,80,44,57,4,0,0,1
2,112,195,167,104,44,57,4,0,0,1
2,182,209,167,64,49,54,4,0,0,1
2,112,209,170,80,44,49,4,0,0,1
3,112,209,167,64,59,62,4,0,0,1
3,112,238,170,104,59,64,4,0,0,1
2,140,209,170,80,49,62,4,0,0,1
2,100,140,59,65,48,49,4,0,0,1
2,130,105,62,52,36,42,4,0,0,1
3,80,140,66,52,36,43,4,0,0,1
2,130,117,66,84,36,43,4,0,0,1
2,80,117,66,84,40,45,4,0,0,1
1,130,105,66,65,40,45,4,0,0,1
3,100,105,62,52,48,52,4,0,0,1
2,100,105,59,84,40,46,4,0,0,1
1,100,117,66,84,48,58,4,0,0,1
2,120,206,128,52,46,50,4,0,0,1
1,156,206,124,84,46,57,4,0,0,1
1,156,206,121,65,41,53,4,0,0,1
1,96,161,121,84,41,53,4,0,0,1
2,156,176,121,52,46,52,4,0,0,1
3,96,176,124,65,41,46,4,0,0,1
3,96,176,121,52,55,56,4,0,0,1
2,96,206,124,84,55,58,4,0,0,1
1,120,176,124,65,46,57,4,0,0,1
2,273,200,71,145,74,82,4,0,0,1
2,273,182,63,188,74,78,4,0,0,1
2,273,236,81,116,74,99,4,0,0,1
3,168,182,71,116,62,86,4,0,0,1
2,210,236,71,188,56,64,4,0,0,1
2,210,200,63,116,56,78,4,0,0,1
2,168,182,81,145,74,99,4,0,0,1
2,210,182,81,145,56,66,4,0,0,1
2,168,236,63,145,62,72,4,0,0,1
2,190,401,244,100,64,70,4,0,0,1
2,247,401,236,162,64,82,4,0,0,1
2,247,401,230,125,58,78,4,0,0,1
3,152,315,230,162,58,78,4,0,0,1
2,247,344,230,100,64,74,4,0,0,1
3,152,344,236,125,58,66,4,0,0,1
3,152,344,230,100,77,80,4,0,0,1
3,152,401,236,162,77,86,4,0,0,1
2,190,344,236,125,64,82,4,0,0,1
2,143,219,195,70,48,48,4,0,0,1
2,143,206,193,91,48,46,4,0,0,1
3,143,245,197,56,48,52,4,0,0,1
3,88,206,195,56,40,45,4,0,0,1
2,110,245,195,91,36,38,4,0,0,1
3,110,219,193,56,36,42,4,0,0,1
3,88,206,197,70,48,52,4,0,0,1
3,110,206,197,70,36,40,4,0,0,1
2,88,245,193,70,40,43,4,0,0,1
3,143,138,83,80,52,56,4,0,0,1
3,143,124,80,104,52,53,4,0,0,1
3,143,166,87,64,52,64,4,0,0,1
3,88,124,83,64,43,54,4,0,0,1
2,110,166,83,104,39,45,4,0,0,1
3,110,138,80,64,39,52,4,0,0,1
3,88,124,87,80,52,64,4,0,0,1
3,110,124,87,80,39,46,4,0,0,1
3,88,166,80,80,43,49,4,0,0,1
2,234,287,232,105,79,82,5,0,0,1
2,234,258,229,136,79,80,5,0,0,1
2,234,344,236,84,79,91,5,0,0,1
3,144,258,232,84,66,78,5,0,0,1
2,180,344,232,136,59,66,5,0,0,1
3,180,287,229,84,59,72,5,0,0,1
3,144,258,236,105,79,91,5,0,0,1
1,180,258,236,105,59,66,5,0,0,1
3,144,344,229,105,66,72,5,0,0,1
1,182,214,101,85,62,70,5,0,0,1
1,182,194,95,110,62,66,5,0,0,1
3,182,255,109,68,62,80,5,0,0,1
3,112,194,101,68,52,70,5,0,0,1
1,140,255,101,110,47,53,5,0,0,1
1,140,214,95,68,47,66,5,0,0,1
1,112,194,109,85,62,80,5,0,0,1
1,140,194,109,85,47,56,5,0,0,1
1,112,255,95,85,52,62,5,0,0,1
2,143,144,89,70,50,54,5,0,0,1
2,143,130,86,91,50,52,5,0,0,1
3,143,172,93,56,50,62,5,0,0,1
2,88,130,89,56,42,53,5,0,0,1
2,110,172,89,91,38,43,5,0,0,1
2,110,144,86,56,38,50,5,0,0,1
2,88,130,93,70,50,62,5,0,0,1
2,110,130,93,70,38,45,5,0,0,1
2,88,172,86,70,42,48,5,0,0,1
2,100,139,69,44,36,40,2,0,0,1
2,130,139,65,71,36,46,2,0,0,1
2,130,139,62,55,32,43,2,0,0,1
2,80,110,62,71,32,43,2,0,0,1
2,130,120,62,44,36,42,2,0,0,1
2,80,120,65,55,32,38,2,0,0,1
3,80,120,62,44,43,46,2,0,0,1
3,80,139,65,71,43,48,2,0,0,1
2,100,120,65,55,36,46,2,0,0,1
2,180,218,128,95,52,52,2,0,0,1
1,234,170,131,76,39,43,2,0,0,1
2,144,218,135,76,39,43,2,0,0,1
2,234,186,135,123,39,43,2,0,0,1
2,144,186,135,123,43,45,2,0,0,1
2,234,170,135,95,43,45,2,0,0,1
2,180,170,131,76,52,53,2,0,0,1
2,180,170,128,123,43,46,2,0,0,1
2,180,186,135,123,52,57,2,0,0,1
2,170,193,50,130,62,66,2,0,0,1
2,221,150,56,104,47,53,2,0,0,1
3,136,193,64,104,47,57,2,0,0,1
2,221,164,64,169,47,57,2,0,0,1
2,136,164,64,169,52,57,2,0,0,1
2,221,150,64,130,52,57,2,0,0,1
2,170,150,56,104,62,70,2,0,0,1
2,170,150,50,169,52,62,2,0,0,1
2,170,164,64,169,62,82,2,0,0,1
3,180,374,209,130,77,80,2,0,0,1
2,234,298,215,104,58,64,2,0,0,1
3,144,374,223,104,58,66,2,0,0,1
2,234,323,223,169,58,66,2,0,0,1
3,144,323,223,169,64,70,2,0,0,1
2,234,298,223,130,64,70,2,0,0,1
3,180,298,215,104,77,82,2,0,0,1
2,180,298,209,169,64,72,2,0,0,1
3,180,323,223,169,77,94,2,0,0,1
3,90,182,101,40,43,48,2,0,0,1
2,117,182,97,65,43,56,2,0,0,1
3,117,182,94,50,39,52,2,0,0,1
3,72,137,94,65,39,52,2,0,0,1
3,117,152,94,40,43,49,2,0,0,1
3,72,152,97,50,39,45,2,0,0,1
3,72,152,94,40,52,53,2,0,0,1
3,72,182,97,65,52,56,2,0,0,1
3,90,152,97,50,43,56,2,0,0,1
2,140,206,120,95,59,62,2,0,0,1
2,182,157,123,76,44,49,2,0,0,1
3,112,206,127,76,44,50,2,0,0,1
2,182,173,127,123,44,50,2,0,0,1
3,112,173,127,123,49,53,2,0,0,1
2,182,157,127,95,49,53,2,0,0,1
2,140,157,123,76,59,64,2,0,0,1
2,140,157,120,123,49,54,2,0,0,1
2,140,173,127,123,59,70,2,0,0,1
3,90,154,79,44,42,46,3,0,0,1
3,117,154,75,71,42,53,3,0,0,1
3,117,154,72,55,38,50,3,0,0,1
3,72,118,72,71,38,50,3,0,0,1
3,117,130,72,44,42,48,3,0,0,1
3,72,130,75,55,38,43,3,0,0,1
3,72,130,72,44,50,52,3,0,0,1
3,72,154,75,71,50,53,3,0,0,1
3,90,130,75,55,42,53,3,0,0,1
3,210,302,139,135,84,86,4,0,0,1
3,273,229,145,108,63,70,4,0,0,1
3,168,302,153,108,63,72,4,0,0,1
3,273,253,153,175,63,72,4,0,0,1
3,168,253,153,175,70,74,4,0,0,1
3,273,229,153,135,70,74,4,0,0,1
3,210,229,145,108,84,91,4,0,0,1
3,210,229,139,175,70,78,4,0,0,1
3,210,253,153,175,84,102,4,0,0,1
2,156,207,152,80,54,56,2,0,0,1
2,156,192,149,104,54,54,2,0,0,1
3,156,236,156,64,54,62,2,0,0,1
3,96,192,152,64,45,53,2,0,0,1
2,120,236,152,104,40,45,2,0,0,1
3,120,207,149,64,40,50,2,0,0,1
3,96,192,156,80,54,62,2,0,0,1
2,120,192,156,80,40,46,2,0,0,1
3,96,236,149,80,45,49,2,0,0,1
2,220,292,71,130,77,82,3,0,0,1
2,286,224,80,104,58,66,3,0,0,1
3,176,292,92,104,58,72,3,0,0,1
2,286,247,92,169,58,72,3,0,0,1
3,176,247,92,169,64,72,3,0,0,1
2,286,224,92,130,64,72,3,0,0,1
2,220,224,80,104,77,88,3,0,0,1
2,220,224,71,169,64,78,3,0,0,1
2,220,247,92,169,77,105,3,0,0,1
1,273,200,71,145,74,82,3,0,0,0
2,273,182,63,188,74,78,3,0,0,0
1,273,236,81,116,74,99,3,0,0,0
1,168,182,71,116,62,86,3,0,0,0
2,210,236,71,188,56,64,3,0,0,0
2,210,200,63,116,56,78,3,0,0,0
1,168,182,81,145,74,99,3,0,0,0
2,210,182,81,145,56,66,3,0,0,0
2,168,236,63,145,62,72,3,0,0,0
3,70,103,38,32,25,29,4,0,0,0
2,91,103,34,52,25,38,4,0,0,0
2,91,103,31,40,22,34,4,0,0,0
2,56,82,31,52,22,34,4,0,0,0
3,91,89,31,32,25,32,4,0,0,0
2,56,89,34,40,22,26,4,0,0,0
2,56,89,31,32,30,34,4,0,0,0
1,56,103,34,52,30,38,4,0,0,0
2,70,89,34,40,25,38,4,0,0,0
2,90,106,34,60,42,46,2,0,0,0
2,117,85,37,48,31,38,2,0,0,0
2,72,106,41,48,31,40,2,0,0,0
2,117,92,41,78,31,40,2,0,0,0
2,72,92,41,78,35,42,2,0,0,0
2,117,85,41,60,35,42,2,0,0,0
2,90,85,37,48,42,49,2,0,0,0
2,90,85,34,78,35,43,2,0,0,0
2,90,92,41,78,42,56,2,0,0,0
3,240,419,234,120,74,82,4,0,0,1
2,312,419,224,195,74,99,4,0,0,1
2,312,419,216,150,67,91,4,0,0,1
3,192,320,216,195,67,91,4,0,0,1
2,312,353,216,120,74,88,4,0,0,1
3,192,353,224,150,67,78,4,0,0,1
3,192,353,216,120,89,97,4,0,0,1
3,192,419,224,195,89,102,4,0,0,1
3,240,353,224,150,74,99,4,0,0,1
2,130,141,61,80,48,50,3,0,0,1
2,169,108,64,64,36,42,3,0,0,1
3,104,141,68,64,36,45,3,0,0,1
1,169,119,68,104,36,45,3,0,0,1
2,104,119,68,104,40,45,3,0,0,1
2,169,108,68,80,40,45,3,0,0,1
3,130,108,64,64,48,53,3,0,0,1
2,130,108,61,104,40,48,3,0,0,1
1,130,119,68,104,48,62,3,0,0,1
3,80,106,34,50,84,91,2,0,0,0
2,104,85,37,40,63,76,2,0,0,0
3,64,106,41,40,63,80,2,0,0,0
2,104,92,41,65,63,80,2,0,0,0
3,64,92,41,65,70,83,2,0,0,0
3,104,85,41,50,70,83,2,0,0,0
3,80,85,37,40,84,98,2,0,0,0
2,80,85,34,65,70,86,2,0,0,0
3,80,92,41,65,84,111,2,0,0,0
2,210,236,63,150,148,156,2,0,0,0
2,273,182,71,120,111,128,2,0,0,0
3,168,236,81,120,111,132,2,0,0,0
2,273,200,81,195,111,132,2,0,0,0
2,168,200,81,195,123,139,2,0,0,0
2,273,182,81,150,123,139,2,0,0,0
3,210,182,71,120,148,165,2,0,0,0
2,210,182,63,195,123,144,2,0,0,0
2,210,200,81,195,148,198,2,0,0,0
2,110,146,55,52,80,90,2,0,0,0
2,143,146,49,84,80,106,2,0,0,0
2,143,146,44,65,72,99,2,0,0,0
3,88,114,44,84,72,99,2,0,0,0
2,143,125,44,52,80,91,2,0,0,0
3,88,125,49,65,72,83,2,0,0,0
2,88,125,44,52,96,99,2,0,0,0
3,88,146,49,84,96,106,2,0,0,0
3,110,125,49,65,80,106,2,0,0,0
3,90,120,90,55,76,83,2,0,0,0
1,117,95,92,44,57,63,2,0,0,0
3,72,120,94,44,57,65,2,0,0,0
1,117,103,94,71,57,65,2,0,0,0
3,72,103,94,71,63,70,2,0,0,0
1,117,95,94,55,63,70,2,0,0,0
3,90,95,92,44,76,83,2,0,0,0
3,90,95,90,71,63,71,2,0,0,0
3,90,103,94,71,76,91,2,0,0,0
2,90,120,49,40,76,86,2,0,0,0
3,117,120,45,65,76,103,2,0,0,0
2,117,120,42,50,68,95,2,0,0,0
1,72,90,42,65,68,95,2,0,0,0
3,117,100,42,40,76,91,2,0,0,0
3,72,100,45,50,68,80,2,0,0,0
2,72,100,42,40,91,98,2,0,0,0
2,72,120,45,65,91,103,2,0,0,0
3,90,100,45,50,76,103,2,0,0,0
2,208,188,80,105,133,149,2,0,0,0
2,208,170,74,136,133,144,2,0,0,0
2,208,224,88,84,133,172,2,0,0,0
3,128,170,80,84,111,149,2,0,0,0
2,160,224,80,136,100,114,2,0,0,0
2,160,188,74,84,100,139,2,0,0,0
3,128,170,88,105,133,172,2,0,0,0
2,160,170,88,105,100,123,2,0,0,0
2,128,224,74,105,111,132,2,0,0,0
3,52,54,30,30,40,50,2,0,0,0
2,52,51,28,39,40,45,2,0,0,0
3,52,61,32,24,40,62,2,0,0,0
3,32,51,30,24,33,52,2,0,0,0
2,40,61,30,39,30,37,2,0,0,0
3,40,54,28,24,30,45,2,0,0,0
3,32,51,32,30,40,62,2,0,0,0
3,40,51,32,30,30,38,2,0,0,0
3,32,61,28,30,33,42,2,0,0,0
3,273,200,71,115,148,165,3,0,0,0
1,273,182,63,149,148,156,3,0,0,0
3,273,236,81,92,148,198,3,0,0,0
3,168,182,71,92,123,172,3,0,0,0
2,210,236,71,149,111,128,3,0,0,0
1,210,200,63,92,111,156,3,0,0,0
3,168,182,81,115,148,198,3,0,0,0
2,210,182,81,115,111,132,3,0,0,0
2,168,236,63,115,123,144,3,0,0,0
2,273,197,89,110,137,156,4,0,0,0
2,273,177,83,143,137,149,4,0,0,0
3,273,236,97,88,137,182,4,0,0,0
3,168,177,89,88,114,156,4,0,0,0
2,210,236,89,143,103,123,4,0,0,0
3,210,197,83,88,103,144,4,0,0,0
3,168,177,97,110,137,182,4,0,0,0
2,210,177,97,110,103,128,4,0,0,0
2,168,236,83,110,114,139,4,0,0,0
3,190,392,222,105,158,165,4,0,0,0
3,247,305,228,84,119,132,4,0,0,0
3,152,392,236,84,119,139,4,0,0,0
3,247,334,236,136,119,139,4,0,0,0
3,152,334,236,136,132,144,4,0,0,0
3,247,305,236,105,132,144,4,0,0,0
3,190,305,228,84,158,172,4,0,0,0
3,190,305,222,136,132,149,4,0,0,0
3,190,334,236,136,158,198,4,0,0,0
2,180,227,93,96,114,128,4,0,0,0
2,234,227,85,156,114,156,4,0,0,0
2,234,227,79,120,103,144,4,0,0,0
2,144,176,79,156,103,144,4,0,0,0
2,234,193,79,96,114,139,4,0,0,0
2,144,193,85,120,103,123,4,0,0,0
2,144,193,79,96,137,149,4,0,0,0
2,144,227,85,156,137,156,4,0,0,0
2,180,193,85,120,114,156,4,0,0,0
3,170,295,174,100,124,128,4,0,0,0
3,221,235,179,80,93,106,4,0,0,0
3,136,295,185,80,93,108,4,0,0,0
3,221,255,185,130,93,108,4,0,0,0
3,136,255,185,130,103,114,4,0,0,0
3,221,235,185,100,103,114,4,0,0,0
3,170,235,179,80,124,132,4,0,0,0
3,170,235,174,130,103,116,4,0,0,0
3,170,255,185,130,124,149,4,0,0,0
3,110,157,55,70,96,99,5,0,0,0
3,143,125,60,56,72,83,5,0,0,0
3,88,157,66,56,72,90,5,0,0,0
2,143,136,66,91,72,90,5,0,0,0
3,88,136,66,91,80,90,5,0,0,0
3,143,125,66,70,80,90,5,0,0,0
3,110,125,60,56,96,106,5,0,0,0
3,110,125,55,91,80,95,5,0,0,0
3,110,136,66,91,96,123,5,0,0,0
3,60,106,43,32,43,52,2,0,0,0
2,78,106,39,52,43,68,2,0,0,0
2,78,106,36,40,39,62,2,0,0,0
3,48,85,36,52,39,62,2,0,0,0
3,78,92,36,32,43,57,2,0,0,0
2,48,92,39,40,39,48,2,0,0,0
3,48,92,36,32,52,62,2,0,0,0
3,48,106,39,52,52,65,2,0,0,0
3,60,92,39,40,43,68,2,0,0,0
2,250,371,119,165,179,194,2,0,0,0
2,325,292,130,132,134,156,2,0,0,0
3,200,371,144,132,134,165,2,0,0,0
2,325,318,144,214,134,165,2,0,0,0
2,200,318,144,214,149,165,2,0,0,0
2,325,292,144,165,149,165,2,0,0,0
3,250,292,130,132,179,210,2,0,0,0
2,250,292,119,214,149,177,2,0,0,0
3,250,318,144,214,179,248,2,0,0,0
2,190,283,162,125,133,139,2,0,0,0
2,247,223,167,100,100,114,2,0,0,0
3,152,283,173,100,100,116,2,0,0,0
2,247,243,173,162,100,116,2,0,0,0
3,152,243,173,162,111,123,2,0,0,0
2,247,223,173,125,111,123,2,0,0,0
3,190,223,167,100,133,144,2,0,0,0
2,190,223,162,162,111,128,2,0,0,0
3,190,243,173,162,133,161,2,0,0,0
2,260,326,106,155,173,194,2,0,0,0
2,338,249,117,124,130,156,2,0,0,0
2,208,326,131,124,130,165,2,0,0,0
2,338,275,131,201,130,165,2,0,0,0
2,208,275,131,201,144,165,2,0,0,0
2,338,249,131,155,144,165,2,0,0,0
2,260,249,117,124,173,210,2,0,0,0
2,260,249,106,201,144,177,2,0,0,0
2,260,275,131,201,173,248,2,0,0,0
3,50,111,78,25,50,57,2,0,0,0
3,65,101,80,20,38,42,2,0,0,0
3,40,111,82,20,38,45,2,0,0,0
2,65,104,82,32,38,45,2,0,0,0
3,40,104,82,32,42,48,2,0,0,0
2,65,101,82,25,42,48,2,0,0,0
3,50,101,80,20,50,58,2,0,0,0
3,50,101,78,32,42,50,2,0,0,0
3,50,104,82,32,50,70,2,0,0,0
2,290,392,131,175,187,205,2,0,0,0
2,377,299,142,140,140,161,2,0,0,0
3,232,392,156,140,140,172,2,0,0,0
2,377,330,156,227,140,172,2,0,0,0
2,232,330,156,227,156,177,2,0,0,0
2,377,299,156,175,156,177,2,0,0,0
3,290,299,142,140,187,215,2,0,0,0
3,290,299,131,227,156,189,2,0,0,0
3,290,330,156,227,187,253,2,0,0,0
3,110,159,80,65,103,106,2,0,0,0
2,143,128,83,52,77,86,2,0,0,0
3,88,159,87,52,77,91,2,0,0,0
2,143,138,87,84,77,91,2,0,0,0
3,88,138,87,84,86,91,2,0,0,0
2,143,128,87,65,86,91,2,0,0,0
3,110,128,83,52,103,108,2,0,0,0
3,110,128,80,84,86,98,2,0,0,0
3,110,138,87,84,103,123,2,0,0,0
3,130,108,97,60,82,86,3,0,0,0
2,130,98,95,78,82,86,3,0,0,0
3,130,128,99,48,82,95,3,0,0,0
3,80,98,97,48,68,83,3,0,0,0
2,100,128,97,78,61,65,3,0,0,0
3,100,108,95,48,61,76,3,0,0,0
3,80,98,99,60,82,95,3,0,0,0
3,100,98,99,60,61,70,3,0,0,0
3,80,128,95,60,68,76,3,0,0,0
3,280,492,275,155,206,215,4,0,0,0
2,364,372,283,124,155,172,4,0,0,0
3,224,492,293,124,155,177,4,0,0,0
2,364,412,293,201,155,177,4,0,0,0
3,224,412,293,201,172,189,4,0,0,0
2,364,372,293,155,172,189,4,0,0,0
3,280,372,283,124,206,227,4,0,0,0
2,280,372,275,201,172,194,4,0,0,0
3,280,412,293,201,206,253,4,0,0,0
3,70,103,38,28,50,58,4,0,0,0
1,91,103,34,45,50,76,4,0,0,0
3,91,103,31,35,45,68,4,0,0,0
3,56,82,31,45,45,68,4,0,0,0
3,91,89,31,28,50,63,4,0,0,0
3,56,89,34,35,45,52,4,0,0,0
3,56,89,31,28,60,68,4,0,0,0
3,56,103,34,45,60,76,4,0,0,0
3,70,89,34,35,50,76,4,0,0,0
3,143,125,49,70,96,106,4,0,0,0
3,143,114,44,91,96,99,4,0,0,0
3,143,146,55,56,96,123,4,0,0,0
3,88,114,49,56,80,106,4,0,0,0
3,110,146,49,91,72,83,4,0,0,0
3,110,125,44,56,72,99,4,0,0,0
3,88,114,55,70,96,123,4,0,0,0
3,110,114,55,70,72,86,4,0,0,0
3,88,146,44,70,80,91,4,0,0,0
3,130,171,101,65,103,108,4,0,0,0
3,169,135,104,52,77,90,4,0,0,0
3,104,171,108,52,77,91,4,0,0,0
2,169,147,108,84,77,91,4,0,0,0
2,104,147,108,84,86,95,4,0,0,0
3,169,135,108,65,86,95,4,0,0,0
3,130,135,104,52,103,111,4,0,0,0
2,130,135,101,84,86,99,4,0,0,0
3,130,147,108,84,103,128,4,0,0,0
2,140,185,73,75,108,111,4,0,0,0
2,182,139,78,60,81,91,4,0,0,0
2,112,185,84,60,81,98,4,0,0,0
2,182,154,84,97,81,98,4,0,0,0
2,112,154,84,97,90,99,4,0,0,0
2,182,139,84,75,90,99,4,0,0,0
2,140,139,78,60,108,116,4,0,0,0
2,140,139,73,97,90,103,4,0,0,0
2,140,154,84,97,108,132,4,0,0,0
2,150,219,90,100,103,116,4,0,0,0
3,195,219,82,162,103,144,4,0,0,0
2,195,219,76,125,93,132,4,0,0,0
1,120,176,76,162,93,132,4,0,0,0
2,195,190,76,100,103,123,4,0,0,0
2,120,190,82,125,93,108,4,0,0,0
3,120,190,76,100,124,132,4,0,0,0
3,120,219,82,162,124,144,4,0,0,0
3,150,190,82,125,103,144,4,0,0,0
3,180,312,154,120,148,156,5,0,0,0
3,234,246,160,96,111,128,5,0,0,0
3,144,312,168,96,111,132,5,0,0,0
3,234,268,168,156,111,132,5,0,0,0
3,144,268,168,156,123,139,5,0,0,0
3,234,246,168,120,123,139,5,0,0,0
3,180,246,160,96,148,165,5,0,0,0
3,180,246,154,156,123,144,5,0,0,0
3,180,268,168,156,148,189,5,0,0,0
3,110,195,123,70,109,114,3,0,0,0
3,143,156,126,56,82,95,3,0,0,0
3,88,195,130,56,82,98,3,0,0,0
3,143,169,130,91,82,98,3,0,0,0
3,88,169,130,91,91,99,3,0,0,0
3,143,156,130,70,91,99,3,0,0,0
3,110,156,126,56,109,116,3,0,0,0
3,110,156,123,91,91,103,3,0,0,0
3,110,169,130,91,109,132,3,0,0,0
2,260,334,136,112,144,172,3,0,0,0
1,338,334,122,182,144,215,3,0,0,0
1,338,334,111,140,130,194,3,0,0,0
2,208,253,111,182,130,194,3,0,0,0
2,338,280,111,112,144,182,3,0,0,0
2,208,280,122,140,130,156,3,0,0,0
3,208,280,111,112,173,198,3,0,0,0
3,208,334,122,182,173,210,3,0,0,0
3,260,280,122,140,144,215,3,0,0,0
3,180,282,172,80,103,114,2,0,0,0
2,234,282,166,130,103,132,2,0,0,0
2,234,282,161,100,93,123,2,0,0,0
3,144,222,161,130,93,123,2,0,0,0
3,234,242,161,80,103,116,2,0,0,0
3,144,242,166,100,93,106,2,0,0,0
3,144,242,161,80,124,128,2,0,0,0
3,144,282,166,130,124,132,2,0,0,0
3,180,242,166,100,103,132,2,0,0,0
2,143,125,49,75,96,106,3,0,0,0
2,143,114,44,97,96,99,3,0,0,0
3,143,146,55,60,96,123,3,0,0,0
3,88,114,49,60,80,106,3,0,0,0
2,110,146,49,97,72,83,3,0,0,0
2,110,125,44,60,72,99,3,0,0,0
3,88,114,55,75,96,123,3,0,0,0
2,110,114,55,75,72,86,3,0,0,0
3,88,146,44,75,80,91,3,0,0,0
3,110,146,44,75,96,99,3,0,0,0
2,143,114,49,60,72,83,3,0,0,0
3,88,146,55,60,72,86,3,0,0,0
2,143,125,55,97,72,86,3,0,0,0
2,88,125,55,97,80,90,3,0,0,0
2,143,114,55,75,80,90,3,0,0,0
3,110,114,49,60,96,106,3,0,0,0
2,110,114,44,97,80,91,3,0,0,0
3,110,125,55,97,96,123,3,0,0,0
3,180,230,112,105,127,128,3,0,0,0
3,234,175,117,84,95,106,3,0,0,0
3,144,230,123,84,95,108,3,0,0,0
3,234,193,123,136,95,108,3,0,0,0
3,144,193,123,136,106,114,3,0,0,0
3,234,175,123,105,106,114,3,0,0,0
3,180,175,117,84,127,132,3,0,0,0
3,180,175,112,136,106,116,3,0,0,0
3,180,193,123,136,127,149,3,0,0,0
2,190,236,81,112,123,139,3,0,0,0
2,247,236,71,182,123,172,3,0,0,0
2,247,236,63,140,111,156,3,0,0,0
3,152,182,63,182,111,156,3,0,0,0
2,247,200,63,112,123,144,3,0,0,0
3,152,200,71,140,111,128,3,0,0,0
3,152,200,63,112,148,156,3,0,0,0
2,152,236,71,182,148,165,3,0,0,0
2,190,200,71,140,123,172,3,0,0,0
3,80,142,103,36,62,65,4,0,0,0
2,104,142,101,58,62,76,4,0,0,0
3,104,142,99,45,56,70,4,0,0,0
3,64,117,99,58,56,70,4,0,0,0
3,104,125,99,36,62,70,4,0,0,0
3,64,125,101,45,56,62,4,0,0,0
3,64,125,99,36,74,80,4,0,0,0
3,64,142,101,58,74,80,4,0,0,0
3,80,125,101,45,62,76,4,0,0,0
3,182,285,230,95,118,123,2,0,0,0
2,182,270,227,123,118,116,2,0,0,0
3,182,314,234,76,118,132,2,0,0,0
3,112,270,230,76,98,114,2,0,0,0
3,140,314,230,123,88,98,2,0,0,0
3,140,285,227,76,88,106,2,0,0,0
3,112,270,234,95,118,132,2,0,0,0
3,140,270,234,95,88,98,2,0,0,0
3,112,314,227,95,98,106,2,0,0,0
2,208,164,88,110,119,132,2,0,0,0
2,208,149,83,143,119,128,2,0,0,0
2,208,195,94,88,119,144,2,0,0,0
3,128,149,88,88,99,128,2,0,0,0
2,160,195,88,143,89,103,2,0,0,0
2,160,164,83,88,89,116,2,0,0,0
3,128,149,94,110,119,144,2,0,0,0
2,160,149,94,110,89,106,2,0,0,0
3,128,195,83,110,99,114,2,0,0,0
3,90,160,134,48,76,80,2,0,0,0
2,117,160,132,78,76,90,2,0,0,0
3,117,160,130,60,68,83,2,0,0,0
2,72,135,130,78,68,83,2,0,0,0
3,117,143,130,48,76,83,2,0,0,0
2,72,143,132,60,68,76,2,0,0,0
3,72,143,130,48,91,91,2,0,0,0
2,72,160,132,78,91,91,2,0,0,0
3,90,143,132,60,76,90,2,0,0,0
3,170,258,140,110,127,132,2,0,0,0
2,221,203,145,88,95,106,2,0,0,0
3,136,258,151,88,95,111,2,0,0,0
2,221,221,151,143,95,111,2,0,0,0
3,136,221,151,143,106,114,2,0,0,0
2,221,203,151,110,106,114,2,0,0,0
3,170,203,145,88,127,139,2,0,0,0
3,170,203,140,143,106,123,2,0,0,0
3,170,221,151,143,127,156,2,0,0,0
3,110,146,55,64,80,90,3,0,0,0
2,143,146,49,104,80,106,3,0,0,0
2,143,146,44,80,72,99,3,0,0,0
3,88,114,44,104,72,99,3,0,0,0
2,143,125,44,64,80,91,3,0,0,0
3,88,125,49,80,72,83,3,0,0,0
3,88,125,44,64,96,99,3,0,0,0
3,88,146,49,104,96,106,3,0,0,0
3,110,125,49,80,80,106,3,0,0,0
3,260,275,167,115,158,177,1,0,0,1
2,260,249,161,149,158,165,1,0,0,1
3,260,327,175,92,158,198,1,0,0,1
3,160,249,167,92,132,172,1,0,0,1
2,200,327,167,149,119,132,1,0,0,1
3,200,275,161,92,119,161,1,0,0,1
3,160,249,175,115,158,198,1,0,0,1
2,200,249,175,115,119,139,1,0,0,1
3,160,327,161,115,132,149,1,0,0,1
3,120,146,44,75,96,99,2,0,0,1
3,156,114,49,60,72,83,2,0,0,1
3,96,146,55,60,72,86,2,0,0,1
2,156,125,55,97,72,86,2,0,0,1
2,96,125,55,97,80,90,2,0,0,1
3,156,114,55,75,80,90,2,0,0,1
3,120,114,49,60,96,106,2,0,0,1
3,120,114,44,97,80,91,2,0,0,1
3,120,125,55,97,96,123,2,0,0,1
3,80,115,82,44,62,65,2,0,0,1
3,104,115,80,71,62,76,2,0,0,1
3,104,115,78,55,56,70,2,0,0,1
3,64,99,78,71,56,70,2,0,0,1
3,104,104,78,44,62,68,2,0,0,1
3,64,104,80,55,56,58,2,0,0,1
3,64,104,78,44,74,76,2,0,0,1
3,64,115,80,71,74,80,2,0,0,1
3,80,104,80,55,62,76,2,0,0,1
3,273,200,71,125,148,165,2,0,0,1
3,273,182,63,162,148,156,2,0,0,1
3,273,236,81,100,148,198,2,0,0,1
3,168,182,71,100,123,172,2,0,0,1
3,210,236,71,162,111,128,2,0,0,1
3,210,200,63,100,111,156,2,0,0,1
